"247","13916 Seal Beach Blvd, Seal Beach, CA, 90740","Match","Exact","13916 SEAL BEACH BLVD, SEAL BEACH, CA, 90740","-118.077848062529,33.761528322369","612192068","R"
"368","20016 HAWTHORNE BLVD, TORRANCE, CA, 90503","Match","Exact","20016 HAWTHORNE BLVD, TORRANCE, CA, 90503","-118.353529614991,33.850619291501","657120768","L"
"127","11618 Rosecrans Ave, Norwalk, CA, 90650","Match","Exact","11618 ROSECRANS AVE, NORWALK, CA, 90650","-118.085733389047,33.902070465942","141741679","R"
"248","19840 Beach Blvd, Huntington Beach, CA, 92648","Match","Exact","19840 BEACH BLVD, HUNTINGTON BEACH, CA, 92648","-117.988420111857,33.674414350645","609063242","L"
"369","10111 Adams Ave Ste 101, Huntington Beach, CA, 92646","Match","Exact","10111 ADAMS AVE, HUNTINGTON BEACH, CA, 92646","-117.952077611976,33.672521765355","633522203","R"
"128","17200 Hawthorne Blvd, Torrance, CA, 90504","Match","Exact","17200 HAWTHORNE BLVD, TORRANCE, CA, 90504","-118.352276799948,33.874281874076","621907265","R"
"249","7950 Westminster Blvd, Westminster, CA, 92683","Match","Exact","7950 WESTMINSTER BLVD, WESTMINSTER, CA, 92683","-117.990519832531,33.759196269269","609056198","R"
"129","4840 W 190th St, Torrance, CA, 90503","Match","Exact","4840 W 190TH ST, TORRANCE, CA, 90503","-118.361975407712,33.858225876393","655820041","R"
"20","5240 Clark Ave, Lakewood, CA, 90712","Match","Exact","5240 CLARK AVE, LAKEWOOD, CA, 90712","-118.133691862156,33.850956918134","657249970","R"
"21","496 Long Beach Blvd, Long Beach, CA, 90802","Match","Exact","496 LONG BEACH BLVD, LONG BEACH, CA, 90802","-118.189300417617,33.77257915094","142771248","R"
"22","23330 Hawthorne Blvd, Torrance, CA, 90505","No_Match"
"23","17303 Carmenita Rd, Cerritos, CA, 90703","Match","Exact","17303 CARMENITA RD, CERRITOS, CA, 90703","-118.046531346004,33.874623147542","141753604","R"
"24","19191 S Vermont Ave, Ste 150, Torrance, CA, 90502","No_Match"
"25","3424 W Carson St, Torrance, CA, 90503","Match","Exact","3424 W CARSON ST, TORRANCE, CA, 90503","-118.345529023523,33.831115502053","142756680","L"
"26","100 Oceangate, Long Beach, CA, 90802","Match","Exact","100 OCEANGATE, LONG BEACH, CA, 90802","-118.198172765679,33.766567468858","142696695","R"
"27","6398 E Pacific Coast Hwy, Long Beach, CA, 90803","Match","Exact","6398 E PACIFIC COAST HWY, LONG BEACH, CA, 90803","-118.112985455567,33.759928179143","141755748","R"
"28","23211 Hawthorne Blvd, Ste 108, Torrance, CA, 90505","Match","Exact","23211 HAWTHORNE BLVD, TORRANCE, CA, 90505","-118.351246862051,33.815710812346","241196250","L"
"29","18643 Pioneer Blvd, Artesia, CA, 90701","Match","Exact","18643 PIONEER BLVD, ARTESIA, CA, 90701","-118.082213536908,33.862190673345","141744352","R"
"370","1802 Ximeno Ave, Long Beach, CA, 90815","Match","Exact","1802 XIMENO AVE, LONG BEACH, CA, 90815","-118.138827916939,33.789919072498","141700813","R"
"250","16531 Bolsa Chica St, Huntington Beach, CA, 92649","Match","Exact","16531 BOLSA CHICA ST, HUNTINGTON BEACH, CA, 92649","-118.041673720636,33.72212715969","609059720","R"
"371","12125 Imperial Hwy Ste A1, Norwalk, CA, 90650","Match","Exact","12125 IMPERIAL HWY, NORWALK, CA, 90650","-118.074256218606,33.917254445147","241147730","R"
"130","5059 Lakewood Blvd, Lakewood, CA, 90712","Match","Non_Exact","5059 N LAKEWOOD BLVD, LAKEWOOD, CA, 90712","-118.142668604574,33.849751268276","638939872","R"
"251","12952 Harbor Blvd, Garden Grove, CA, 92840","Match","Exact","12952 HARBOR BLVD, GARDEN GROVE, CA, 92840","-117.918571885689,33.775096267942","653218044","L"
"372","2000 Main St # B272, Huntington Beach, CA, 92648","Match","Exact","2000 MAIN ST, HUNTINGTON BEACH, CA, 92648","-118.001479532443,33.677575467971","609062924","L"
"131","16804 Bellflower Blvd, Bellflower, CA, 90706","Match","Exact","16804 BELLFLOWER BLVD, BELLFLOWER, CA, 90706","-118.125152831055,33.88199806834","141742054","L"
"252","9971 Adams Ave, Huntington Beach, CA, 92646","Match","Exact","9971 ADAMS AVE, HUNTINGTON BEACH, CA, 92646","-117.954565409161,33.67250428828","630562256","L"
"373","146 W Carson St, Carson, CA, 90745","Match","Exact","146 W CARSON ST, CARSON, CA, 90745","-118.278975669737,33.831495874726","142759885","L"
"132","401 E Ocean Blvd, Long Beach, CA, 90802","Match","Non_Exact","401 OCEAN AVE, LONG BEACH, CA, 90802","-118.240023932038,33.759976160543","641508994","L"
"253","7560 Orangethorpe Ave, Buena Park, CA, 90621","Match","Exact","7560 ORANGETHORPE AVE, BUENA PARK, CA, 90621","-118.000764897503,33.858834050232","609052558","R"
"374","2600 Cherry Ave, Signal Hill, CA, 90755","Match","Exact","2600 CHERRY AVE, SIGNAL HILL, CA, 90755","-118.167515892791,33.804529462923","647613171","R"
"133","6300 E Spring St, Long Beach, CA, 90815","Match","Exact","6300 E SPRING ST, LONG BEACH, CA, 90815","-118.109461279195,33.810429782873","142853316","R"
"254","6090 Ball Rd, Buena Park, CA, 90620","Match","Exact","6090 BALL RD, BUENA PARK, CA, 90620","-118.026496711863,33.816978862298","144258861","R"
"375","4373 W 182nd ST, Torrance, CA, 90504","Match","Exact","4373 W 182ND ST, TORRANCE, CA, 90504","-118.351434489686,33.865593898029","141663669","R"
"134","5200 E 2nd St, Long Beach, CA, 90803","Match","Exact","5200 E 2ND ST, LONG BEACH, CA, 90803","-118.135168257627,33.760331102246","141702643","R"
"255","9550 Bolsa Ave, Westminster, CA, 92683","Match","Exact","9550 BOLSA AVE, WESTMINSTER, CA, 92683","-117.96238555555,33.744804002542","144035713","R"
"376","8039 Beach Blvd Bldg 6301, Buena Park, CA, 90620","No_Match"
"135","3901 Atlantic Ave, Long Beach, CA, 90807","Match","Exact","3901 ATLANTIC AVE, LONG BEACH, CA, 90807","-118.185068813189,33.828991461172","141686105","L"
"256","6952 Bolsa Ave, Huntington Beach, CA, 92647","Match","Exact","6952 BOLSA AVE, HUNTINGTON BEACH, CA, 92647","-118.007547584744,33.744366869396","641440082","R"
"377","12934 Harbor Blvd, Garden Grove, CA, 92840","Match","Exact","12934 HARBOR BLVD, GARDEN GROVE, CA, 92840","-117.918063570748,33.775306502903","653218044","L"
"136","15359 Paramount Blvd, Paramount, CA, 90723","Match","Exact","15359 PARAMOUNT BLVD, PARAMOUNT, CA, 90723","-118.1600963315,33.894256903119","141697119","R"
"257","12310 Seal Beach Blvd, Seal Beach, CA, 90740","Match","Exact","12310 SEAL BEACH BLVD, SEAL BEACH, CA, 90740","-118.07180683423,33.783657783845","645238262","R"
"378","2245 Argonne Ave, Long Beach, CA, 90815","Match","Exact","2245 ARGONNE AVE, LONG BEACH, CA, 90815","-118.136244437248,33.797803906002","141700856","L"
"137","2121 Torrance Blvd, Torrance, CA, 90501","Match","Exact","2121 TORRANCE BLVD, TORRANCE, CA, 90501","-118.319867466293,33.836464106139","141668113","R"
"258","5305 Beach Blvd., Buena Park, CA, 90621","Match","Exact","5305 BEACH BLVD, BUENA PARK, CA, 90621","-117.996720237867,33.883104831548","612190000","L"
"379","6281 Beach Blvd Ste 87, Buena Park, CA, 90621","Match","Exact","6281 BEACH BLVD, BUENA PARK, CA, 90621","-117.998377374452,33.869366923038","636431871","R"
"138","8450 Firestone Blvd, Downey, CA, 90241","Match","Exact","8450 FIRESTONE BLVD, DOWNEY, CA, 90241","-118.13049324695,33.938680916022","141697813","R"
"259","5400 Beach Blvd, Buena Park, CA, 90621","Match","Exact","5400 BEACH BLVD, BUENA PARK, CA, 90621","-117.996174029068,33.883222358613","609050759","L"
"139","13223 South St, Cerritos, CA, 90703","Match","Exact","13223 SOUTH ST, CERRITOS, CA, 90703","-118.049903133257,33.858726798852","640420733","L"
"30","970 W 190th St, Ste 500, Torrance, CA, 90502","Match","Exact","970 W 190TH ST, TORRANCE, CA, 90502","-118.292767316507,33.858261872525","142758498","L"
"31","21705 Hawthorne Blvd, Torrance, CA, 90503","Match","Exact","21705 HAWTHORNE BLVD, TORRANCE, CA, 90503","-118.352730707513,33.831358231759","241258214","L"
"32","11900 South St, Cerritos, CA, 90703","Match","Exact","11900 SOUTH ST, CERRITOS, CA, 90703","-118.079360942385,33.858413174883","657130469","R"
"33","970 W 190th St, Ste 120, Torrance, CA, 90502","Match","Exact","970 W 190TH ST, TORRANCE, CA, 90502","-118.292767316507,33.858261872525","142758498","L"
"34","21515 Hawthorne Blvd, Ste 100, Torrance, CA, 90503","Match","Exact","21515 HAWTHORNE BLVD, TORRANCE, CA, 90503","-118.353094540178,33.833574095827","241196685","L"
"35","444 W Ocean Blvd, Long Beach, CA, 90802","Match","Exact","444 W OCEAN BLVD, LONG BEACH, CA, 90802","-118.197306093358,33.767262877335","142771104","L"
"36","1495 N Wilmington Ave, Compton, CA, 90222","Match","Exact","1495 N WILMINGTON AVE, COMPTON, CA, 90222","-118.238513354492,33.905821119019","141674940","R"
"37","17500 Bloomfield Ave, Cerritos, CA, 90703","Match","Exact","17500 BLOOMFIELD AVE, CERRITOS, CA, 90703","-118.063760241466,33.871841180488","640414918","L"
"38","10245 Paramount Blvd, Downey, CA, 90241","Match","Exact","10245 PARAMOUNT BLVD, DOWNEY, CA, 90241","-118.130811292797,33.952602124935","141696262","R"
"39","125 E Anaheim St, Unit A, Wilmington, CA, 90744","Match","Non_Exact","125 E ANAHEIM ST, WILMINGTON, CA, 90744","-118.261454993415,33.780085339709","141691307","L"
"380","10701 Los Alamitos Blvd, Los Alamitos, CA, 90720","Match","Exact","10701 LOS ALAMITOS BLVD, LOS ALAMITOS, CA, 90720","-118.071980373756,33.807283761607","143997464","R"
"260","6301 Beach Blvd, Ste 100, Buena Park, CA, 90621","Match","Exact","6301 BEACH BLVD, BUENA PARK, CA, 90621","-117.998377374463,33.869236943103","636431871","R"
"381","8545 Florence Ave, Downey, CA, 90240","Match","Exact","8545 FLORENCE AVE, DOWNEY, CA, 90240","-118.121047900855,33.949521873311","141737297","L"
"140","1001 S Pacific Ave, San Pedro, CA, 90731","Match","Exact","1001 S PACIFIC AVE, SAN PEDRO, CA, 90731","-118.287988510955,33.735070122306","141690642","R"
"261","9465 Garden Grove Blvd, Garden Grove, CA, 92844","Match","Exact","9465 GARDEN GROVE BLVD, GARDEN GROVE, CA, 92844","-117.967903237238,33.774136455254","636998354","L"
"382","510 W Carson St, Carson, CA, 90745","Match","Exact","510 W CARSON ST, CARSON, CA, 90745","-118.28467249859,33.831495875043","655820812","L"
"141","10200 Paramount Blvd, Downey, CA, 90241","Match","Exact","10200 PARAMOUNT BLVD, DOWNEY, CA, 90241","-118.13000952843,33.953478360554","241244882","L"
"262","6041 Beach Blvd, Buena Park, CA, 90621","Match","Exact","6041 BEACH BLVD, BUENA PARK, CA, 90621","-117.998390877043,33.873052276956","609052019","R"
"383","2250 N Bellflower Blvd, Long Beach, CA, 90815","Match","Exact","2250 N BELLFLOWER BLVD, LONG BEACH, CA, 90815","-118.125238319141,33.797553527271","141742482","R"
"142","21660 Hawthorne Blvd, Torrance, CA, 90503","Match","Exact","21660 HAWTHORNE BLVD, TORRANCE, CA, 90503","-118.352489077668,33.832033308291","241243180","L"
"263","5141 Beach Blvd, Units E & F, Building 2, Buena Park, CA, 90621","Match","Non_Exact","5141 BEACH BLVD, BUENA PARK, CA, 90621","-117.994474905973,33.886197905258","650984643","L"
"384","2801 Atlantic Ave, Long Beach, CA, 90806","Match","Exact","2801 ATLANTIC AVE, LONG BEACH, CA, 90806","-118.185078940615,33.807778331211","141686763","L"
"143","104 E Sepulveda Blvd, Carson, CA, 90745","Match","Exact","104 E SEPULVEDA BLVD, CARSON, CA, 90745","-118.274481326765,33.807848440784","142760081","R"
"264","15606 Brookhurst St, Westminster, CA, 92683","Match","Exact","15606 BROOKHURST ST, WESTMINSTER, CA, 92683","-117.954597348728,33.736017594662","653859133","L"
"385","1050 Linden Ave, Long Beach, CA, 90813","No_Match"
"144","20710 Avalon Blvd, Carson, CA, 90746","Match","Non_Exact","20710 S AVALON BLVD, CARSON, CA, 90746","-118.263028956024,33.843527024044","241244225","L"
"265","9866 Garden Grove Blvd, Garden Grove, CA, 92844","Match","Exact","9866 GARDEN GROVE BLVD, GARDEN GROVE, CA, 92844","-117.960222892527,33.773954925017","144035004","R"
"386","4133 N Viking Way, Long Beach, CA, 90808","Match","Exact","4133 N VIKING WAY, LONG BEACH, CA, 90808","-118.126377516504,33.833012280636","141700594","L"
"145","2220 N Bellflower Blvd, Long Beach, CA, 90815","Match","Exact","2220 N BELLFLOWER BLVD, LONG BEACH, CA, 90815","-118.125240969286,33.796668402179","141742482","R"
"266","5401 Beach Blvd, Buena Park, CA, 90621","Match","Exact","5401 BEACH BLVD, BUENA PARK, CA, 90621","-117.997479914564,33.882422935657","609051219","L"
"387","7800 Imperial Hwy, Downey, CA, 90242","Match","Exact","7800 IMPERIAL HWY, DOWNEY, CA, 90242","-118.156367621232,33.926130900817","241244916","R"
"146","2549 Pacific Coast Hwy, Ste A, Torrance, CA, 90505","Match","Non_Exact","2549 PACIFIC COAST HWY, TORRANCE, CA, 90505","-118.329466001916,33.789764488029","142845337","R"
"267","13962 Seal Beach Blvd, Seal Beach, CA, 90740","Match","Exact","13962 SEAL BEACH BLVD, SEAL BEACH, CA, 90740","-118.077841988217,33.760953219701","612192070","L"
"388","16348 Beach Blvd, Westminster, CA, 92683","No_Match"
"147","317 W Pacific Coast Hwy, Wilmington, CA, 90744","Match","Exact","317 W PACIFIC COAST HWY, WILMINGTON, CA, 90744","-118.265966741156,33.791063582637","141691234","R"
"268","7830 Edinger Ave, Huntington Beach, CA, 92647","Match","Exact","7830 EDINGER AVE, HUNTINGTON BEACH, CA, 92647","-117.99175174951,33.730091629675","631805323","L"
"389","8274 Firestone Blvd, Downey, CA, 90241","Match","Exact","8274 FIRESTONE BLVD, DOWNEY, CA, 90241","-118.132487964842,33.939704273555","141697575","R"
"148","940 Long Beach Blvd, Long Beach, CA, 90813","Match","Exact","940 LONG BEACH BLVD, LONG BEACH, CA, 90813","-118.189295912274,33.778582531761","141694148","R"
"269","801 Pacific Coast Hwy, Seal Beach, CA, 90740","Match","Exact","801 PACIFIC COAST HWY, SEAL BEACH, CA, 90740","-118.103315801724,33.744956746927","144012717","L"
"149","920 Sepulveda Blvd, Harbor City, CA, 90710","Match","Exact","920 SEPULVEDA BLVD, HARBOR CITY, CA, 90710","-118.290880573618,33.810244268898","241250797","L"
"40","15954 Paramount Blvd, Paramount, CA, 90723","Match","Exact","15954 PARAMOUNT BLVD, PARAMOUNT, CA, 90723","-118.159934010692,33.888701222812","640426093","L"
"41","1 World Trade Ctr, Ste 125, Long Beach, CA, 90831","Match","Exact","1 WORLD TRADE CENTER, LONG BEACH, CA, 90831","-118.199440918383,33.767378164946","141693351","L"
"42","21838 Hawthorne Blvd, Torrance, CA, 90503","Match","Exact","21838 HAWTHORNE BLVD, TORRANCE, CA, 90503","-118.351945135849,33.828775632427","142681100","L"
"43","11754 Artesia Blvd, Artesia, CA, 90701","Match","Exact","11754 ARTESIA BLVD, ARTESIA, CA, 90701","-118.082862505217,33.872952940041","141743862","R"
"44","23133 Hawthorne Blvd, Ste 100, Torrance, CA, 90505","Match","Exact","23133 HAWTHORNE BLVD, TORRANCE, CA, 90505","-118.351249289574,33.816802298699","241195701","L"
"45","2390 Crenshaw Blvd, Torrance, CA, 90501","Match","Exact","2390 CRENSHAW BLVD, TORRANCE, CA, 90501","-118.328372849464,33.822770567846","241250382","L"
"46","18357 Pioneer Blvd, Artesia, CA, 90701","Match","Exact","18357 PIONEER BLVD, ARTESIA, CA, 90701","-118.082251055435,33.865160274092","141744345","R"
"47","17500 Carmenita Rd, Cerritos, CA, 90703","Match","Exact","17500 CARMENITA RD, CERRITOS, CA, 90703","-118.046365138191,33.872174903255","640420752","L"
"48","2424 Sepulveda Blvd, Ste A, Torrance, CA, 90501","Match","Non_Exact","2424 SEPULVEDA BLVD, TORRANCE, CA, 90501","-118.326438747211,33.821433333874","652037990","L"
"49","12845 Towne Center Dr, Cerritos, CA, 90703","Match","Exact","12845 TOWNE CENTER DR, CERRITOS, CA, 90703","-118.058913294735,33.868371665553","142651946","R"
"390","12410 Seal Beach Blvd Ste E, Seal Beach, CA, 90740","Match","Non_Exact","12410 SEAL BEACH BLVD, SEAL BEACH, CA, 90740","-118.071832197819,33.782009367917","645238262","R"
"270","19461 Main St, Ste 102, Huntington Beach, CA, 92648","No_Match"
"391","4210 McGowen St, Long Beach, CA, 90808","No_Match"
"150","5560 Woodruff Ave, Lakewood, CA, 90713","Match","Exact","5560 WOODRUFF AVE, LAKEWOOD, CA, 90713","-118.116976982264,33.857347635478","241246788","R"
"271","7964 Beach Blvd, Buena Park, CA, 90620","Match","Exact","7964 BEACH BLVD, BUENA PARK, CA, 90620","-117.997780081045,33.84720877315","657853286","L"
"392","4436 Atlantic Ave, Long Beach, CA, 90807","Match","Exact","4436 ATLANTIC AVE, LONG BEACH, CA, 90807","-118.184922562012,33.838081385559","141686063","R"
"151","13535 Lakewood Blvd, Downey, CA, 90242","Match","Exact","13535 LAKEWOOD BLVD, DOWNEY, CA, 90242","-118.143046981824,33.904800626222","241254994","R"
"272","11922 Brookhurst St, Garden Grove, CA, 92840","Match","Exact","11922 BROOKHURST ST, GARDEN GROVE, CA, 92840","-117.958669852632,33.789667439911","630667229","L"
"393","11239 183rd St, Cerritos, CA, 90703","Match","Exact","11239 183RD ST, CERRITOS, CA, 90703","-118.094214699498,33.865716427707","142662102","L"
"152","2240 E Carson St, Long Beach, CA, 90807","Match","Non_Exact","2240 CARSON ST, LONG BEACH, CA, 90807","-118.16497320024,33.832361361139","624835240","R"
"273","6951 Bolsa Ave, Westminster, CA, 92683","Match","Exact","6951 BOLSA AVE, WESTMINSTER, CA, 92683","-118.007569773284,33.744634460765","630504181","L"
"394","4341 E 10th St, Long Beach, CA, 90804","Match","Exact","4341 E 10TH ST, LONG BEACH, CA, 90804","-118.142171850216,33.77901968297","141702223","L"
"153","1603 W 25th St, San Pedro, CA, 90732","Match","Exact","1603 W 25TH ST, SAN PEDRO, CA, 90732","-118.313012596268,33.722971565371","141690107","L"
"274","13900 Seal Beach Blvd, Seal Beach, CA, 90740","Match","Exact","13900 SEAL BEACH BLVD, SEAL BEACH, CA, 90740","-118.07784336514,33.761067974715","612192068","R"
"395","4916 Bellflower Blvd, Lakewood, CA, 90713","Match","Exact","4916 BELLFLOWER BLVD, LAKEWOOD, CA, 90713","-118.124787172213,33.848177721442","241255061","R"
"154","17314 Pioneer Blvd, Ste A, Artesia, CA, 90701","Match","Non_Exact","17314 PIONEER BLVD, ARTESIA, CA, 90701","-118.082221911862,33.873677968762","141743838","L"
"275","14011 Beach Blvd, Westminster, CA, 92683","Match","Exact","14011 BEACH BLVD, WESTMINSTER, CA, 92683","-117.989847590581,33.759049024096","609056200","R"
"396","6417 E Spring St, Long Beach, CA, 90808","Match","Exact","6417 E SPRING ST, LONG BEACH, CA, 90808","-118.107576876585,33.810540552262","142796121","L"
"155","257 Pine Ave, Long Beach, CA, 90802","Match","Exact","257 PINE AVE, LONG BEACH, CA, 90802","-118.192448769027,33.770147118266","141694086","L"
"276","18501 Main St, Huntington Beach, CA, 92648","Match","Exact","18501 MAIN ST, HUNTINGTON BEACH, CA, 92648","-117.993241459417,33.690694198619","144018744","R"
"397","5505 Garden Grove Blvd, Westminster, CA, 92683","Match","Exact","5505 GARDEN GROVE BLVD, WESTMINSTER, CA, 92683","-118.034554224368,33.773275316666","657975137","L"
"156","4229 Woodruff Ave, Lakewood, CA, 90713","Match","Exact","4229 WOODRUFF AVE, LAKEWOOD, CA, 90713","-118.116560010399,33.835102522033","632828530","L"
"277","3502 Katella Ave, Los Alamitos, CA, 90720","Match","Exact","3502 KATELLA AVE, LOS ALAMITOS, CA, 90720","-118.07129981352,33.802974866355","609054100","R"
"398","6049 E 7th St, Long Beach, CA, 90840","Match","Non_Exact","6049 E 7TH ST, LONG BEACH, CA, 90804","-118.11623240577,33.775371819529","141755315","L"
"157","251 E Compton Blvd, Compton, CA, 90220","Match","Exact","251 E COMPTON BLVD, COMPTON, CA, 90220","-118.221188396102,33.896014455734","642862981","L"
"278","12851 Harbor Blvd, Garden Grove, CA, 92840","Match","Exact","12851 HARBOR BLVD, GARDEN GROVE, CA, 92840","-117.917091670136,33.775999709813","653858950","R"
"399","6457 E Pacific Coast Hwy, Long Beach, CA, 90803","Match","Exact","6457 E PACIFIC COAST HWY, LONG BEACH, CA, 90803","-118.110596538045,33.757545428825","633066482","L"
"158","8997 Apollo Way, Downey, CA, 90242","No_Match"
"279","8901 Valley View St, Buena Park, CA, 90620","Match","Exact","8901 VALLEY VIEW ST, BUENA PARK, CA, 90620","-118.028527342216,33.833655860543","609053401","L"
"159","18801 Gridley Rd, Cerritos, CA, 90703","Match","Exact","18801 GRIDLEY RD, CERRITOS, CA, 90703","-118.090958576519,33.860315259302","141744300","R"
"50","5348 E 2nd St, Long Beach, CA, 90803","Match","Exact","5348 E 2ND ST, LONG BEACH, CA, 90803","-118.13157759294,33.758801786796","141702800","R"
"51","23737 Hawthorne Blvd, Torrance, CA, 90505","Match","Exact","23737 HAWTHORNE BLVD, TORRANCE, CA, 90505","-118.35126551298,33.809723178642","241258139","R"
"52","11812 South St, Cerritos, CA, 90703","Match","Exact","11812 SOUTH ST, CERRITOS, CA, 90703","-118.081724439348,33.858399708838","657130469","R"
"53","22008 Avalon Blvd, Carson, CA, 90745","Match","Exact","22008 AVALON BLVD, CARSON, CA, 90745","-118.263527855978,33.827705866737","649772558","L"
"54","17801 Pioneer Boulevard, Suites I & J, Artesia, CA, 90701","Match","Non_Exact","17801 PIONEER BLVD, ARTESIA, CA, 90701","-118.082301520529,33.869331170974","141743867","R"
"55","23600 Hawthorne Blvd, Unit B, Torrance, CA, 90505","Match","Non_Exact","23600 HAWTHORNE BLVD, TORRANCE, CA, 90505","-118.350940131679,33.811297286111","657169793","L"
"56","1000 N Western Ave, Ste 101, San Pedro, CA, 90732","Match","Exact","1000 N WESTERN AVE, SAN PEDRO, CA, 90732","-118.308792768328,33.752180850731","657137859","L"
"57","1460 W 25th St, San Pedro, CA, 90732","Match","Exact","1460 W 25TH ST, SAN PEDRO, CA, 90732","-118.311497068074,33.722128693475","142454609","R"
"58","25700 Crenshaw Blvd, Torrance, CA, 90505","Match","Exact","25700 CRENSHAW BLVD, TORRANCE, CA, 90505","-118.33823606126,33.789749432634","241244541","L"
"59","23670 Hawthorne Blvd Ste 101a, Torrance, CA, 90505","Match","Exact","23670 HAWTHORNE BLVD, TORRANCE, CA, 90505","-118.350942961267,33.810432505271","141792412","L"
"280","16917 Algonquin St, Ste A, Huntington Beach, CA, 92649","Match","Non_Exact","16917 ALGONQUIN ST, HUNTINGTON BEACH, CA, 92649","-118.050154607704,33.716821513219","655818882","R"
"160","4501 E Pacific Coast Hwy, Long Beach, CA, 90804","Match","Exact","4501 E PACIFIC COAST HWY, LONG BEACH, CA, 90804","-118.140888115294,33.78884507893","141702099","L"
"281","10011 Valley View St, Cypress, CA, 90630","Match","Exact","10011 VALLEY VIEW ST, CYPRESS, CA, 90630","-118.028360829214,33.816838796924","609053666","L"
"161","6400 E Pacific Coast Hwy Ste A120, Long Beach, CA, 90803","Match","Exact","6400 E PACIFIC COAST HWY, LONG BEACH, CA, 90803","-118.112968432239,33.759909837877","141755748","R"
"282","21092 Beach Blvd, Huntington Beach, CA, 92648","Match","Exact","21092 BEACH BLVD, HUNTINGTON BEACH, CA, 92648","-117.988153093676,33.656389556398","144252814","L"
"162","675 E Artesia Blvd, Long Beach, CA, 90805","Match","Exact","675 E ARTESIA BLVD, LONG BEACH, CA, 90805","-118.184763200709,33.874554293942","141683802","L"
"283","20001 Brookhurst St, Huntington Beach, CA, 92646","Match","Exact","20001 BROOKHURST ST, HUNTINGTON BEACH, CA, 92646","-117.954046948847,33.672258225138","633522220","L"
"163","10990 Downey Ave, Downey, CA, 90241","Match","Exact","10990 DOWNEY AVE, DOWNEY, CA, 90241","-118.131626699707,33.941889617814","141697782","L"
"284","3997 Ball Rd, Los Alamitos, CA, 90720","Match","Exact","3997 BALL RD, LOS ALAMITOS, CA, 90720","-118.063179839039,33.817723455651","640206056","R"
"164","15943 Paramount Blvd, Paramount, CA, 90723","Match","Exact","15943 PARAMOUNT BLVD, PARAMOUNT, CA, 90723","-118.160072913579,33.888798916029","640426093","R"
"285","15512 Brookhurst St, Westminster, CA, 92683","Match","Exact","15512 BROOKHURST ST, WESTMINSTER, CA, 92683","-117.954619242757,33.737412875165","653859133","L"
"165","2615 Cherry Ave, Signal Hill, CA, 90755","Match","Exact","2615 CHERRY AVE, SIGNAL HILL, CA, 90755","-118.167653798326,33.804761239767","647613171","L"
"286","21502 Brookhurst St, Huntington Beach, CA, 92646","Match","Exact","21502 BROOKHURST ST, HUNTINGTON BEACH, CA, 92646","-117.953440947988,33.650498946014","609064452","L"
"166","1221 S Gaffey St, San Pedro, CA, 90731","Match","Exact","1221 S GAFFEY ST, SAN PEDRO, CA, 90731","-118.292421813186,33.73310983747","141690592","R"
"287","12991 Beach Blvd, Garden Grove, CA, 92841","No_Match"
"167","1820 Ximeno Ave, Long Beach, CA, 90815","Match","Exact","1820 XIMENO AVE, LONG BEACH, CA, 90815","-118.138826996179,33.790053501948","141700813","R"
"288","10942 Pine St, Los Alamitos, CA, 90720","Match","Exact","10942 PINE ST, LOS ALAMITOS, CA, 90720","-118.070463714477,33.804184290039","143997475","L"
"168","8444 Florence Ave, Downey, CA, 90240","Match","Exact","8444 FLORENCE AVE, DOWNEY, CA, 90240","-118.122964264341,33.950242779029","241246437","R"
"289","535 Westminster Mall, Westminster, CA, 92683","Match","Exact","535 WESTMINSTER MALL, WESTMINSTER, CA, 92683","-118.015390141417,33.746222216346","144251842","R"
"169","13928 Pioneer Blvd, Norwalk, CA, 90650","Match","Exact","13928 PIONEER BLVD, NORWALK, CA, 90650","-118.08247861395,33.904985446092","141741688","L"
"60","8860 Apollo Way, Ste 328, Downey, CA, 90242","No_Match"
"61","26650 Western Ave Ste C, Harbor City, CA, 90710","Match","Non_Exact","26650 WESTERN AVE, HARBOR CITY, CA, 90710","-118.309487304899,33.779510504476","142846437","L"
"62","22501 Crenshaw Boulevard, Suite 400 & 500, Torrance, CA, 90501","Match","Non_Exact","22501 CRENSHAW BLVD, TORRANCE, CA, 90505","-118.32849178924,33.821874063828","142756937","R"
"63","21615 Hawthorne Blvd, Ste 100, Torrance, CA, 90503","Match","Exact","21615 HAWTHORNE BLVD, TORRANCE, CA, 90503","-118.352910840116,33.832463250134","241196685","L"
"64","11458 South St, Cerritos, CA, 90703","Match","Exact","11458 SOUTH ST, CERRITOS, CA, 90703","-118.089553022068,33.858345225949","647450402","R"
"65","518 S Long Beach Blvd, Compton, CA, 90221","Match","Exact","518 S LONG BEACH BLVD, COMPTON, CA, 90221","-118.207632021514,33.892178063795","141682808","L"
"66","18641 Gridley Rd, Cerritos, CA, 90703","Match","Exact","18641 GRIDLEY RD, CERRITOS, CA, 90703","-118.090979899391,33.862370463544","141744285","R"
"67","11021 La Reina Ave, Downey, CA, 90241","Match","Exact","11021 LA REINA AVE, DOWNEY, CA, 90241","-118.13374752928,33.942601459087","141697558","R"
"68","9330 Firestone Blvd, Downey, CA, 90241","Match","Exact","9330 FIRESTONE BLVD, DOWNEY, CA, 90241","-118.117456082626,33.932185442032","241253407","R"
