"184","9389 Cherry Ave, Fontana, CA, 92335","Match","Exact","9389 CHERRY AVE, FONTANA, CA, 92335","-117.488780759077,34.083432802133","144999182","L"
"185","9040 Benson Ave, Montclair, CA, 91763","Match","Non_Exact","9040 N BENSON AVE, MONTCLAIR, CA, 91762","-117.680818222725,34.087498834483","144669606","R"
"186","599 N E St, San Bernardino, CA, 92401","Match","Exact","599 N E ST, SAN BERNARDINO, CA, 92401","-117.294097718341,34.109802418722","648269689","R"
"187","1270 Renaissance Pkwy, Rialto, CA, 92376","No_Match"
"188","975 N Haven Ave, Ontario, CA, 91764","Match","Exact","975 N HAVEN AVE, ONTARIO, CA, 91764","-117.575784516121,34.076692360245","144734954","R"
"189","420 E Hospitality Ln Ste A6, San Bernardino, CA, 92408","Match","Exact","420 E HOSPITALITY LN, SAN BERNARDINO, CA, 92408","-117.275606178866,34.066498822292","144981546","R"
"80","7033 Schaefer Ave, 1a, Chino, CA, 91710","Match","Non_Exact","7033 SCHAEFER AVE, CHINO, CA, 91710","-117.651958957957,34.00474515146","638615516","R"
"81","16120 Foothill Blvd, Fontana, CA, 92335","Match","Exact","16120 FOOTHILL BLVD, FONTANA, CA, 92335","-117.451382904134,34.106625024339","636194236","L"
"82","959 Kendall Dr, San Bernardino, CA, 92407","Match","Non_Exact","959 W KENDALL DR, SAN BERNARDINO, CA, 92407","-117.304328086432,34.163603293929","144651499","L"
"83","9700 19th St, Rancho Cucamonga, CA, 91737","Match","Exact","9700 19TH ST, RANCHO CUCAMONGA, CA, 91737","-117.593545196841,34.132786393877","144635184","L"
"84","2005 E Washington St, Colton, CA, 92324","Match","Non_Exact","2005 E WASHINGTON ST N, COLTON, CA, 92324","-117.292882429589,34.04867508977","616147915","L"
"85","1070 N Mountain Ave, Ontario, CA, 91762","Match","Exact","1070 N MOUNTAIN AVE, ONTARIO, CA, 91762","-117.670035511691,34.077321314686","144672143","R"
"86","17042 Slover Ave, Fontana, CA, 92337","Match","Exact","17042 SLOVER AVE, FONTANA, CA, 92337","-117.432986931716,34.063090392692","641655102","L"
"87","3800 Grand Ave, Chino, CA, 91710","No_Match"
"88","10598 Base Line Rd, Rancho Cucamonga, CA, 91701","Match","Non_Exact","10598 BASELINE RD, RANCHO CUCAMONGA, CA, 91701","-117.574071439749,34.121572065698","144969763","L"
"89","3470 E Ontario Ranch Rd, Ontario, CA, 91761","Match","Non_Exact","3470 ONTARIO RANCH RD, ONTARIO, CA, 91761","-117.576952787953,34.00069785068","651253879","R"
"190","11498 Pierce St Ste D, Riverside, CA, 92505","Match","Non_Exact","11498 PIERCE ST, RIVERSIDE, CA, 92505","-117.494792818039,33.916232859292","194861295","L"
"191","1365 E 19th St Ste F, Upland, CA, 91784","Match","Non_Exact","1365 E 19TH ST, UPLAND, CA, 91784","-117.631513659275,34.13263427376","614822512","L"
"192","17235 Arrow Blvd, Fontana, CA, 92335","Match","Exact","17235 ARROW BLVD, FONTANA, CA, 92335","-117.428869295545,34.09927279695","144642575","R"
"193","145 E Mill St, San Bernardino, CA, 92408","Match","Exact","145 E MILL ST, SAN BERNARDINO, CA, 92408","-117.283765357322,34.092099789571","144659151","R"
"194","202 W B St, Ontario, CA, 91762","Match","Exact","202 W B ST, ONTARIO, CA, 91762","-117.652497131785,34.064638404901","144675694","R"
"195","3530 POMONA BLVD, Pomona, CA, 91768","Match","Exact","3530 POMONA BLVD, POMONA, CA, 91768","-117.811378371917,34.0467462524","141730320","L"
"196","1520 N Palmetto Ave, Ontario, CA, 91762","Match","Exact","1520 N PALMETTO AVE, ONTARIO, CA, 91762","-117.667165459247,34.08544443788","144672111","R"
"197","11563 Foothill Blvd Ste 101, Rancho Cucamonga, CA, 91730","Match","Exact","11563 FOOTHILL BLVD, RANCHO CUCAMONGA, CA, 91730","-117.552543414174,34.106337803145","614820514","R"
"198","1024 W Foothill Blvd, Upland, CA, 91786","Match","Exact","1024 W FOOTHILL BLVD, UPLAND, CA, 91786","-117.664827148193,34.106913809436","144670118","L"
"199","1014 W Foothill Blvd Ste C, Upland, CA, 91786","Match","Non_Exact","1014 W FOOTHILL BLVD, UPLAND, CA, 91786","-117.66470463066,34.106913809429","144670118","L"
"90","22729 Barton Rd, Grand Terrace, CA, 92313","Match","Exact","22729 BARTON RD, GRAND TERRACE, CA, 92313","-117.308379224629,34.034877528289","144658781","R"
"91","815 W Holt Blvd, Ontario, CA, 91762","Match","Exact","815 W HOLT BLVD, ONTARIO, CA, 91762","-117.663631229579,34.063274416864","144672465","L"
"92","4261 Inland Empire Blvd Ste 102, Ontario, CA, 91764","Match","Exact","4261 INLAND EMPIRE BLVD, ONTARIO, CA, 91764","-117.558740932887,34.071937398783","144983167","L"
"93","4594 University Pkwy, San Bernardino, CA, 92407","Match","Exact","4594 UNIVERSITY PKWY, SAN BERNARDINO, CA, 92407","-117.333046982049,34.169451642537","144967344","L"
"94","3075 S Archibald Ave, Ontario, CA, 91761","Match","Exact","3075 S ARCHIBALD AVE, ONTARIO, CA, 91761","-117.593107545088,34.017764623551","653202552","L"
"95","12801 Central Ave, Chino, CA, 91710","Match","Exact","12801 CENTRAL AVE, CHINO, CA, 91710","-117.689265386027,34.020916909581","638618435","L"
"96","20 E Foothill Blvd, Upland, CA, 91786","Match","Exact","20 E FOOTHILL BLVD, UPLAND, CA, 91786","-117.650734646134,34.106940808635","616549852","R"
"97","9696 Base Line Rd, Rancho Cucamonga, CA, 91701","Match","Non_Exact","9696 BASELINE RD, RANCHO CUCAMONGA, CA, 91701","-117.593593136825,34.121590395143","144635635","L"
"98","6644 Carnelian St, Rancho Cucamonga, CA, 91701","Match","Exact","6644 CARNELIAN ST, RANCHO CUCAMONGA, CA, 91701","-117.616274386701,34.133616615203","145228716","R"
"99","9090 Central Ave, Montclair, CA, 91763","Match","Exact","9090 CENTRAL AVE, MONTCLAIR, CA, 91763","-117.68967308724,34.088907203411","640047780","R"
"200","9692 Haven Ave, Rancho Cucamonga, CA, 91730","Match","Exact","9692 HAVEN AVE, RANCHO CUCAMONGA, CA, 91730","-117.575778457173,34.078049029634","614815131","R"
"201","1880 N Garey Ave Ste A, Pomona, CA, 91767","Match","Non_Exact","1880 N GAREY AVE, POMONA, CA, 91767","-117.752572747817,34.080297152145","141733257","R"
"202","3110 INLAND EMPIRE BLVD STE A, Ontario, CA, 91764","Match","Non_Exact","3110 INLAND EMPIRE BLVD, ONTARIO, CA, 91764","-117.584238533598,34.07013080903","144637540","R"
"203","10910 Foothill Blvd, Rancho Cucamonga, CA, 91730","Match","Exact","10910 FOOTHILL BLVD, RANCHO CUCAMONGA, CA, 91730","-117.566571888604,34.106621833511","636195402","R"
"204","4204 Riverwalk Pkwy Ste 100, Riverside, CA, 92505","Match","Exact","4204 RIVERWALK PKWY, RIVERSIDE, CA, 92505","-117.494784076088,33.901415834528","608986031","L"
"205","161 E 40th St, San Bernardino, CA, 92404","Match","Exact","161 E 40TH ST, SAN BERNARDINO, CA, 92404","-117.283379355709,34.164837781251","144653993","R"
"206","4005 Grand Ave Ste D, Chino, CA, 91710","Match","Non_Exact","4005 GRAND AVE, CHINO, CA, 91710","-117.717095692619,33.997252158717","641280594","L"
"207","1895 N Campus Ave Ste C, Upland, CA, 91784","Match","Non_Exact","1895 N CAMPUS AVE, UPLAND, CA, 91784","-117.642718751345,34.131383291315","144674430","L"
"208","3801 W Temple Ave Bldg 66, Pomona, CA, 91768","Match","Exact","3801 W TEMPLE AVE, POMONA, CA, 91768","-117.815631058623,34.049761995229","642863410","L"
"209","5225 Canyon Crest Dr, Riverside, CA, 92507","Match","Exact","5225 CANYON CREST DR, RIVERSIDE, CA, 92507","-117.329392533696,33.956600971659","195085599","R"
"210","401 W 2nd St, San Bernardino, CA, 92401","Match","Exact","401 W 2ND ST, SAN BERNARDINO, CA, 92401","-117.291990165383,34.102674788828","144655467","L"
"211","2855 E Guasti RD STE 202, Ontario, CA, 91761","Match","Exact","2855 E GUASTI RD, ONTARIO, CA, 91761","-117.590078235487,34.066058245829","647989800","L"
"212","8750 Central Ave, Montclair, CA, 91763","Match","Exact","8750 CENTRAL AVE, MONTCLAIR, CA, 91763","-117.689680280939,34.094725095814","145225829","R"
"213","2847 Campus Pkwy, Riverside, CA, 92507","Match","Exact","2847 CAMPUS PKWY, RIVERSIDE, CA, 92507","-117.28090781632,33.937558705758","194855974","L"
"214","6403 Riverside Ave, Riverside, CA, 92506","Match","Exact","6403 RIVERSIDE AVE, RIVERSIDE, CA, 92506","-117.38801553746,33.950798109349","194741807","R"
"215","2692 Canyon Springs Pkwy Ste C, Riverside, CA, 92507","Match","Non_Exact","2692 CANYON SPRINGS PKWY, RIVERSIDE, CA, 92507","-117.28235146032,33.940956126915","194870587","R"
"216","3451 14th St, Riverside, CA, 92501","Match","Exact","3451 14TH ST, RIVERSIDE, CA, 92501","-117.375225386913,33.974809918018","194742137","R"
"217","10725 Magnolia Ave, Riverside, CA, 92505","Match","Exact","10725 MAGNOLIA AVE, RIVERSIDE, CA, 92505","-117.469376367944,33.90745722613","194737537","R"
"218","1616 University Ave, Riverside, CA, 92507","Match","Exact","1616 UNIVERSITY AVE, RIVERSIDE, CA, 92507","-117.346698061758,33.975630806416","194746013","L"
"219","5010 Hamner Ave Ste 120, Eastvale, CA, 91752","Match","Exact","5010 HAMNER AVE, EASTVALE, CA, 91752","-117.558357359323,33.996848536535","646289621","R"
"220","17094 Van Buren Blvd, Riverside, CA, 92504","Match","Exact","17094 VAN BUREN BLVD, RIVERSIDE, CA, 92504","-117.365232621669,33.882437296643","194744559","L"
"100","333 N Euclid Ave, Ontario, CA, 91762","Match","Exact","333 N EUCLID AVE, ONTARIO, CA, 91762","-117.651306076602,34.066218782975","636199762","L"
"221","8686 Haven Ave, Rancho Cucamonga, CA, 91730","Match","Exact","8686 HAVEN AVE, RANCHO CUCAMONGA, CA, 91730","-117.57586527407,34.095670536067","144637614","R"
"101","4061 Grand Ave, Chino, CA, 91710","Match","Exact","4061 GRAND AVE, CHINO, CA, 91710","-117.715974608746,33.997104824696","641280594","L"
"222","1432 S Riverside Ave, Rialto, CA, 92376","Match","Exact","1432 S RIVERSIDE AVE, RIALTO, CA, 92376","-117.370384631674,34.075112158479","635474419","R"
"102","7400 Cherry Ave, Fontana, CA, 92336","Match","Exact","7400 CHERRY AVE, FONTANA, CA, 92336","-117.488622144215,34.119801798002","636686572","R"
"223","6135 Van Buren Blvd, Riverside, CA, 92503","Match","Exact","6135 VAN BUREN BLVD, RIVERSIDE, CA, 92503","-117.453839116905,33.944161142316","194736394","R"
"103","2280 S Grove Ave, Ontario, CA, 91761","Match","Exact","2280 S GROVE AVE, ONTARIO, CA, 91761","-117.628522405162,34.032837118385","144677085","R"
"104","6989 Schaefer Ave, Chino, CA, 91710","Match","Exact","6989 SCHAEFER AVE, CHINO, CA, 91710","-117.652619511382,34.004741823772","638615516","R"
"225","81 W Foothill Blvd, Upland, CA, 91786","Match","Exact","81 W FOOTHILL BLVD, UPLAND, CA, 91786","-117.656746504889,34.10705540036","657833339","R"
"105","6351 Haven Ave, Rancho Cucamonga, CA, 91737","Match","Exact","6351 HAVEN AVE, RANCHO CUCAMONGA, CA, 91737","-117.575772773465,34.138745551607","655814984","L"
"226","16944 S Highland Ave, Fontana, CA, 92336","Match","Exact","16944 S HIGHLAND AVE, FONTANA, CA, 92336","-117.434838999211,34.133616971825","614818453","R"
"106","15222 Summit Ave, Fontana, CA, 92336","Match","Exact","15222 SUMMIT AVE, FONTANA, CA, 92336","-117.468983633337,34.150468980722","145229402","L"
"227","6170 Hamner Ave, Eastvale, CA, 91752","No_Match"
"107","11551 Foothill Blvd, Rancho Cucamonga, CA, 91730","Match","Exact","11551 FOOTHILL BLVD, RANCHO CUCAMONGA, CA, 91730","-117.552919538154,34.10633886969","614820513","R"
"228","575 E Hospitality Ln, San Bernardino, CA, 92408","Match","Exact","575 E HOSPITALITY LN, SAN BERNARDINO, CA, 92408","-117.272598242982,34.065824850048","657776003","L"
"108","290 E Highland Ave, San Bernardino, CA, 92404","Match","Exact","290 E HIGHLAND AVE, SAN BERNARDINO, CA, 92404","-117.279098861706,34.135990375695","144655169","L"
"229","5275 Holt Blvd, Montclair, CA, 91763","Match","Exact","5275 HOLT BLVD, MONTCLAIR, CA, 91763","-117.690196856091,34.063194760005","144671646","R"
"109","2115 W Baseline Rd, Upland, CA, 91784","No_Match"
